COL1A1
GJA1
CDK2
CASP3
CCN3
SST
SLC15A2
ABCC2
PROCR
TLR2
CYB5A
CP
LTA
PRNP
S100B
CALCA
THBD
CCL2
SI
HSP90B1
ANPEP
NQO1
SELP
DPEP1
SELE
VCAM1
IMPA1
AKT2
GSK3B
MAP1A
SLC46A1
TAAR1
GC
ITGB3
MAP2
IDE
DDR1
IKBKB
PLAT
ANXA2
SCN9A
GCH1
RAC1
CRYZ
SLC2A2
NFKB1
TRPM8
CDK1
SLC22A6
HGF
GRM5
CXCL12
G6PD
MTAP
ELN
PDE4A
FN1
CD44
APCS
LPA
FABP4
FGFR4
CSK
TUBB3
RHO
ATIC
MMP12
SYK
BTK
ITK
SULT2B1
TK1
GPI
PIM1
PIK3CG
TUBB4B
S100A12
TUBB4A
IL5
C1S
PPP1CC
TUBA4A
PRKCQ
PDE3B
IDH1
CAT
GM2A
LGALS3
PPIF
HINT1
BST1
PDPK1
SLC29A1
CFTR
METAP2
CSNK2A1
TUBA1A
ZAP70
HCK
PDE4D
pyrD
tauD
fhuD
def
lacZ
ampC
fhuA
aroA
pobA
ampC
ksi
cbh
cmaA2
cocE
ampC
pyrE
cobT
tetX
pobA
choB
xylA
fccA
fprA
E
subC
soxA
hemB
thyX
blm
alr
botB
LACZ
ispA
coaA
icd
xylA
pox5
xylA
xylA
camC
tyrB
penP
trpS
SP_0314
otnI
cat3
draA
vatD
budB
qacR
FABP7
FGG
PARP1
SCN2A
ALDOA
AHCY
PRDX2
CDK7
GCDH
CFD
CYP19A1
SCN4A
NR1H4
PRSS1
CTSS
TGFBR2
FHIT
DAPK1
FABP5
SCN3A
C1R
FGB
LTA4H
PLA2G2A
COMT
RAB9A
ESRRG
HDAC8
GLTP
ST14
CFB
ACADM
CA12
NR1H2
HAGH
CLK1
FABP6
TXNRD1
SCN8A
thiO
putA
fumC
deoD
pdxH
mutL
acrB
nfsB
folA
tesA
metF
mtnN
glf
fadH
nadE
trxB
dacA
fabI
aceE
phr
fabH
TPR
katA
katA
gag-pol
gag-pol
fccA
NA
eta
folA
xecC
choA
hmp
PMII
pknB
tsx
fabI
bla
folP1
pbpX
dhlB
bla
fusA
nedA
trpS2
pgl
mgsA
glyA
bla
ffh
bla
msrP
bla
aroC
pyrDA
cat
clcA
folP2
PFAS
PLOD3
C1QA
C1QC
CLEC3B
KRT8
FCGR3A
GLUL
IL2RG
SERPINB6
IGFBP7
ALKBH2
SUCNR1
MMACHC
P4HA2
ADA
COL3A1
GSTA2
FCGR2A
MAOA
PAICS
SDC2
SSTR5
KCNJ5
ACTA1
CACNA1B
DARS2
GADL1
ASRGL1
P3H2
SYT2
MCFD2
PPP3R2
ELOVL4
SPTLC3
PLOD2
CTSL
PYGB
VAMP1
CALR
CSF2RB
MTHFR
CDK9
VAMP2
LRP1
GPT2
PHYH
B4GALT4
BBOX1
C1QB
CDK4
NID1
DDC
ADSS2
XDH
P3H3
MOCOS
SDSL
SEPSECS
FAAH
SDHD
COL2A1
SERPINA5
HPN
BCHE
SPARC
LMAN1
CDK6
PHYKPL
OGFOD1
EGLN2
ALKBH3
EGLN3
PDF
PLD2
MAOB
P4HTM
FCGR2B
NADSYN1
ASGR2
PRG2
TYMP
EGLN1
BHMT2
FADS2
PLD1
TMLHE
NRP1
FGFR3
FCGR2C
KYAT3
KDM5D
PAM
FGFR1
P3H1
PLPBP
GLP2R
OGFOD2
GAD65
MGST1
PSMB1
CYP3A5
TACR3
OPRL1
GABRB2
FNTB
DGKG
CACNA1S
NAGS
GLYATL2
GPX7
RDH14
IARS2
WARS2
NAGPA
CACNB4
SLC1A7
PPIH
GABBR2
GSTA1
CALCB
CHRNA7
PPIC
HDAC1
BAAT
DGKD
AARS2
L3HYPDH
HDAC6
CHRNA9
NAGK
MGST3
PRODH
PPIB
GLRX
PSMB2
PRKDC
GPR18
HDAC2
PTDSS2
RDH8
SOD1
ESD
POR
GABRB1
PSMB5
PIK3CA
MTOR
GSTM5
FNTA
CACNB3
PPP2CB
GLYAT
NARS2
GSTO2
SMPD3
PIPOX
DNPEP
HDAC3
DGKA
GABRB3
SLC1A6
PPP2CA
ENPEP
EARS2
VKORC1L1
RDH11
CARS2
GLRX2
CYP2D6
CACNA1D
PPIG
HIF1A
MGST2
LIAS
PDE4C
TARS2
CACNA1F
DHRS3
NFKB2
CACNA2D2
SMPD4
CACNB2
PTGER3
ftsI
OPLAH
PARS2
GPX6
GLYATL1
RETSAT
gyrB
ydbK
pbpX
GPX1
P5CR2
cft
mecA
RHD
PIK3CD
KCNQ3
CYP1A2
RPSA
FBP1
VDAC1
NPY1R
CDA
PTGES3
MUC16
SCYL1
GPHN
P4HB
IL4R
KCNQ4
CTBP1
KCNJ8
CYTH2
TRDMT1
CSF2
SERPING1
CYP3A4
KRT7
CES1
IL13
EPHB4
MC1R
CA9
SMG6
S1PR5
JAK2
AMY2A
RET
RRM2
TOP2B
HTATIP2
TLR4
TERT
KLKB1
GLA
EPCAM
NPR3
PIK3CB
NPY2R
KCNQ5
CASK
HNMT
PRKCD
GDNF
oxdC
guaA
moaE
ycdX
azoR
glsA1
gltA
glnA1
pcaA
GST
gyrB
mmaA2
por
npr
gmk
lpdV
aac
fprA
yvyI
glsA1
frp
glnA1
def
astA
actIII
citE
katA
gcdA
nadD
buk2
rplV
rmlA
HGPRTase
TM_0857
trpD
NS5b
fbpA
cit
S
BC_1747
TM_1223
dhaB1
pheA2
TM_1070
TM_1131
onr
bphA4
BC_2969
TM_0065
IL6R
CYP2C8
S100A6
APOH
CCL8
CLPP
ATOX1
DCK
IGLV2-8
CYP2C9
AZGP1
PECR
IGHG1
nadB
ahpF
fpr
phrB
sacB
murB
hmp
yfiH
cysJ
glf
env
pamO
ifcA
ams
phr
lpd
GR
epiD
ruvB
dmg
mdlB
lpdA
fni
azr
mutY
cmoJ
fldA
fni
benC
tmd
ahpF
scrY
xlnA
fpr
nox
roo
DR_A0214
pchF
rocF
camA
gltS
mrsD
ITEVIR
phzG
petH
abfD
aroC
azoR
petH
PSPTO_1126
murB
cycA
cry
nfsB
isiB
ecdB
hmuO
nrdI
fldA
DVU_2680
isiB
DvMF_2023
nir
blaCTX-M-14
phzG
blaCTX-M-27
blaCTX-M-9a
metF
m-6
TM_0096
VC_1968
SMU_260
TT_C0779
BC_1844
cumD
morB
ppcA
fkbI
ptd
CHEK1
PTH
CAPN1
RNASE1
FFAR4
AURKB
BIRC5
CPB1
PRKCE
PTK2
MAEA
CPB2
TUBB6
SIRT5
PAPSS1
HSPB1
IGF1
HMGB1
ANXA3
FOLR1
BDNF
MAP3K1
PDCD1
CD163
GHSR
APH1A
PLEKHA1
NEU2
MSTN
MAPK13
CYP2A6
ITGB7
CDH5
PGF
AGTR2
NPEPPS
TUBB2A
PPCDC
IL23A
MT-CO2
C8G
WEE1
TEK
MAPK11
FUBP1
NEIL1
GPER1
PSENEN
CD274
PDE1B
TRAPPC3
NME1
TRPV3
CBR1
MPL
HNF4G
CHEK2
LEPR
TP53
APP
nrdB
rtcA
lamB
tktA
chqB
ceaS
17
ponA
PNP
ribC
bfrA
pdc
ipdC
rplD
blaB
L3
rpiA
clpX
pcaB
12
nrdF
YPTB1668
cpo
nusB
fbpA
shp
TM_1468
ftsY
folP
purE
repA
TM_1436
DR_0842
licC
GABRP
INS
ITGAV
CD19
CYP11B2
ACVR2A
S100A2
ADK
RHOB
PTGR2
MCHR1
GABRQ
GABRD
CD4
CD3D
CD3G
CD247
GUCY2C
NFKBIA
SSTR2
CHRNB4
JAK3
PDE1A
GABRG1
KCND2
MLNR
UGT1A9
IFNA2
APOA1
CYP11A1
EPX
GABRG2
CXCR1
CHRNA5
CYP2C19
IL5RA
AOX1
CHRNA6
RORB
KCNK9
POLE4
NISCH
GGPS1
LALBA
TNNC2
IL4
CPN2
PTPRE
MAP4
CHRNA3
SSTR3
PTGER4
POLE2
HDAC4
GABRE
CHRNB3
MCL1
POLE
CACNA2D3
MR1
GABRG3
SLAMF7
KCNK3
C3
NPY
CYP2E1
ALPL
FABP2
CPN1
PDE6G
CYP2B6
UGT1A1
TNFRSF8
BDKRB2
IL15
CSNK1E
PGD
PTH1R
PDE6H
TLR8
PTGDR2
TNFSF11
AKR1D1
HLA-A
PDE11A
CYP3A7
KCND3
GUCY1A2
ATP6V1A
STAT3
MAPT
ITGB1
NTRK2
RRM2B
PTPRS
mrdA
NA
UL97
CTRB1
mecA
SCN2B
TTK
TGFBR1
RPL3
TPI1
SCN4B
ADAM28
CA14
LIPF
COX4I1
ORM2
ATP6V1B2
CA5A
PRKCI
CA7
SCN1B
NCOA2
RPL10L
CELA1
MAPK8IP1
CA5B
ESRRA
CA6
S100A7
B2M
RPL23A
ARF1
PDK1
SLCO1B3
PLA2G2E
SLC22A7
ABCC5
TUBG1
ATP5F1A
AHR
PLK1
LYZ
ADCY2
SLC10A2
SLC10A1
TPSAB1
ETFDH
SLCO4C1
PANX1
POLE3
PARP2
ATP2A1
DAPK3
CA3
IGF2R
PRKACA
CSNK2A2
CA8
CA13
SCN3B
HAO1
ADCY5
PAEP
ACP1
NR1H3
ERN1
HSPA8
MAPK9
NEK2
SLC47A1
SLC22A8
PPP1CA
MAPK8
NR1I3
TUBD1
CAMK2B
rplD
dacC
rpsM
rpsS
rpoC
rpsN
pbpC
bla;
parC
penA
rep
parE
npr
cmaA1
mrcA
CA11
IGKV2-30
penA
rpsJ
rpmF
CA10
TUBE1
qacR
gyrB
gyrA
ponB
pbp3
pbpA
mecA
CS
STK17B
PFN1
VIM
LCT
COX8A
AKR1A1
DAO
JAK1
S100A4
SERPINB3
CLK3
VLDLR
TFF2
CAMK1D
FABP1
EEF2
COX6B1
COX7C
COX5A
LSM6
CDK16
MERTK
CAMK1G
IRAK4
RTCB
AKR1B10
MT-CO3
KRAS
ALPP
COX6C
IGLC1
COX5B
COX7A1
ACOX1
ITPA
LY96
HCRT
PMP2
LYN
MYH7
TYK2
MAP3K9
DYRK1A
EPHA7
PDK4
KCNN1
STK26
ROCK2
HLA-B
MB
PLA2G1B
ANXA5
PVALB
CFL1
COX7B
SRPK2
COX6A2
KRTAP5-2
STMN4
KCNN3
PARP3
SOD2
FDXR
RPS6KA1
CAMK2A
HNF4A
KCNN2
PGK1
GSN
PRKACB
EFL1
SLK
PLA2G2D
SGK1
PPP3CA
CAMK2D
CAMK2G
tonB
pbpG
aldA
pbpA
bla
pvdQ
BT_4395
AMY2B
ctaC
rdxA
fabI
ctaD
ncsA
MT-CYB
pab
a
pbp1b
pol
lfrR
CHUK
KCNA2
NAGA
CEL
KCNC1
IDH2
PPT1
PTK6
PGLYRP2
GGACT
KCND1
SPHK1
ST3GAL5
CPQ
NCAN
RPS6KA4
LGALS1
KCNA5
ECHS1
SRP14
CCT3
TUFM
GFER
PTS
GANAB
SCLY
IL4I1
KRT12
HGS
F12
CHRNA1
M6PR
HTR5A
SLC18A1
CKS1B
NCS1
EEF1A1
DLG4
KCNC3
AANAT
PYCR3
IGSF10
HCN2
C4B
KCNA6
ATP6V1C1
KCNA4
PSPH
KCNB1
KCNA10
ERO1B
KCNB2
KCNA7
CTDSP1
CYB5R1
SH2B3
TK2
MYC
C4A
PRDX6
CPS1
PTH2R
SLC29A2
SMO
ISYNA1
TAOK2
SLC19A1
UCKL1
AURKC
HMMR
RORA
SPTBN1
ITPR1
KCNA3
HAO2
VCAN
EPHB2
DDX39B
FCGR1BP
KCNC2
rpsG
rpsC
rpsH
FOL1
rplP
sul1
ERG1
pbp2a
ACYP2
GLT6D1
GANC
ERG7
fksA
TK
pbpB
pbp3
pbpA
NS3/4A
sigA1
pbp3
TFRC
MT1A
SLC5A1
IL1RN
FRK
SLC6A11
HLA-DRB5
ANO1
HTR3C
SLC52A2
CYP3A43
SLC7A7
HTR3B
IL1A
HLA-DRA
BCR
SIK1
HLA-DRB3
KEAP1
HTR3D
NEK11
CRBN
MT2A
VEGFB
ERBB4
DDR2
SLC29A4
HTR3E
HLA-DRB1
HLA-DRB4
PSMB9
SLC5A2
MAP2K2
PSMB10
LIMK1
SLC22A12
MAP3K2
TFR2
PSMB8
pagA
atpE
rpl2
pol
pol
PGRMC1
KCNJ10
SCN7A
EBP
CACNA2D4
CACNG4
CYBB
NCF2
KCNMB4
PRKCG
CYBA
RPS6KA3
CACNG7
CACNG8
KCNJ15
KCNJ14
CACNG3
PRKCZ
ATM
NCF4
CACNA1E
KCNMB2
RAC2
KCNMB3
CACNG2
NCF1
KCNMB1
NFATC1
CYP21A2
Htr2c
CACNG6
CACNG5
ATF4
ATP1A2
TNFAIP6
STAB2
ESRRB
ATP1A3
ATF1
KCNJ4
PDE6C
ATP1B3
PDE1C
JDP2
PRKAB2
PDE8A
KCNH1
APOD
H1-4
ATP1B2
ATF6
ACTG1
ITPR2
IGHG4
PDE6A
PRKAA2
H2BC4
PDE7A
ITPR3
KCNJ9
AS3MT
PDE7B
PRKAG2
NRXN1
PDE9A
IGHM
PRKAG1
C1QBP
HABP4
IMPG2
MYLK2
ATF5
HABP2
LAYN
IGHA1
PRKAG3
PDE6B
ATP1B1
ATF2
RGN
PDE2A
PDE8B
ATF7
ATF3
unc-29
unc-38
lev-1
unc-63
HAPLN1
topA
HAPLN3
CCS
OGA
FGF19
MT1B
FGR
SELENOP
GPBAR1
HCRTR2
MT1G
CD38
EPHA5
RELA
HEPHL1
DAND5
HCRTR1
SCO1
MT1E
ENO1
MGP
CNGA1
BDKRB1
SLC11A2
MT1H
PRDX1
GPR55
CLIC1
S1PR1
MT3
LCN1
TRHR
SREBF1
APOBR
MTF1
DPYSL2
MT1M
PCDH19
HDAC5
SIVA1
SEMG1
MT1F
PTAFR
TAB1
IL17A
HDAC11
MAP3K20
NOX1
NOLC1
HDAC7
PDCD6
HDAC10
UTRN
NEIL2
OBP2A
PCSK9
P2RX4
FTO
CRHR1
RYR2
GPR35
PML
gyrA
PER-1
tcdB
KPC-2
parE
parC
gyrA
MT1L
MT1HL1
gyrA
EXP-1
blaUOE-1
mdtK
pbp4
NS5b
NS5A
mecA
OXA-48
CASQ2
CIB2
MT-ATP6
CSTB
TFF1
ITGA5
ACTN1
RPS2
PGAM1
STIP1
FBN2
RANBP1
NUCB2
S100A16
PEF1
S100A8
S100A9
HSPD1
YWHAB
FEN1
AFM
CADPS2
CHP1
MARCO
CALM3
TPT1
GCA
HNRNPH1
CDKN1A
HSPA13
SERPINB9
EIF4A1
RACK1
MT1X
NUCB1
PSME1
SF3A2
CATSPER1
CALR3
F2RL3
CPNE1
APOC3
BMP4
PDIA3
SRI
HOXA10
CASQ1
HDGF
CAPS
CALCRL
CMTR1
NR4A3
APOC2
CALM2
HNRNPL
SFPQ
L1CAM
HTT
EIF6
FBN3
DGAT2
AHSP
ANXA4
CIB1
RCAN1
FXN
PHB2
MPG
LEF1
CADPS
KLK3
HNRNPA2B1
TP73
HNRNPH3
RIC3
Lyar
CALB2
PSG5
TESMIN
MT4
MT1DP
PRNP
cbiD
ATP5MG
KRT6A
C9
PCNA
KRT5
IGLL1
C4BPB
SERPINA4
IGFALS
TAGLN2
RPS19
CBX5
LUM
RPS13
CYP26C1
KHSRP
CLEC4E
KRT14
KRT10
CSRP1
RPL4
SERPINF1
RPL35
RPS6
RPS28
RPE65
HRNR
FCN3
HPR
KRT1
APOA4
C8B
CFH
RPS17
FLNA
RPL10
KRT9
RPS9
RPS5
ATP5PO
RPL14
RPS8
SNRPD2
IGLV3-21
ITIH3
RPL18
SRSF4
SF1
TAS2R16
AHSG
CFI
NPM1
KRT16
DDX5
KRT2
IQGAP1
GPR12
RPS18
BECN1
ZYX
SFRP4
TAC3
JCHAIN
LRG1
C4BPA
F13B
C8A
JUP
DSP
ITIH2
HP1BP3
TRPV2
SERPINA3
TPM1
CLU
NAAA
TRPV4
HNRNPK
HNRNPD
A1BG
PZP
BRCC3
APOL1
ITIH1
MYH9
APLP2
SRSF1
ITIH4
APLP1
DCD
Hrh1
OAT
IGKV1-17
TAGLN
MDR1
MEF-1
TCTP
fabI
SMN1
serca
SSTR4
BMPR1A
DPAP1
Trx-Px1
pdx1
ATP4
FBPA
PMT
ADA
PMIII
CRT
14-3-3I
PMI
CDPK4
ENO
PMIV
PFE1050w
ATP6
HK
RhopH2
PF10_0084
ACT1
vapA
MSP1
GBP130
RPS3A
RESA
MAL8P1.31
MAL3P3.6
PF3D7_0915400
PF3D7_1108400
PF3D7_1206200
PF3D7_1357200
PF3D7_1468700
PF3D7_1462800
PF3D7_0310400
PF3D7_0214100
PF3D7_1222300
PF3D7_0827900
PF3D7_0708400
PF3D7_0322000
PF3D7_1430700
PF3D7_0626800
PF3D7_0922200
PF3D7_1365900
PF3D7_1126000
PF3D7_0619400
PF3D7_0501300
PF3D7_1308200
PF3D7_1027800
PF3D7_1437900
PF3D7_1317800
PF3D7_1253400
PF3D7_1252100
PF3D7_0727400
PF3D7_1345500
PF3D7_1323400
PF3D7_1465900
PF3D7_1344200
PF3D7_1246800
PF3D7_1351400
PF3D7_1012900
PF3D7_1011300
PF3D7_1438100
PF3D7_1223100
PF3D7_0507100
PF3D7_1352500
PF3D7_1144000
PF3D7_1033400
PF3D7_0606700
PF3D7_0516900
PF3D7_1225100
PF3D7_1224300
PF3D7_1309100
PF3D7_1129000
